alpha          TP        FP        TN        FN        sensitivity         averageSquareTrim   leftMedian          rightMedian         leftMedianPositive  rightMedianPositive leftMedianNegative  rightMedianNegative
0.11           742       3         0         258       0.742               60.7924528302       -2.0                -2.0                0                   0                   -2.0                -2.0                                    
0.11           726       6         0         274       0.726               83.2162534435       -2.0                -2.0                0                   0                   -3                  -2.0                                    
0.11           743       9         0         257       0.743               85.7563930013       -2                  -2                  0                   0                   -2                  -3                                      
0.11           774       11        0         226       0.774               66.3798449612       -2.0                -1.5                0                   0                   -2                  -2.0                                    
0.12           572       5         0         428       0.572               108.085664336       -2.0                -2.0                0                   1                   -3                  -2                                      
0.12           605       5         0         395       0.605               83.9024793388       -2                  -2                  0                   0                   -3.0                -3.0                                    
0.12           546       4         0         454       0.546               95.3791208791       -2.0                -2.0                0                   0                   -3                  -3.0                                    
0.12           575       3         0         425       0.575               96.4208695652       -2                  -2                  0                   0                   -3                  -3                                      
0.12           581       9         0         419       0.581               94.5438898451       -2                  -2                  0                   0                   -3                  -3                                      
0.12           588       5         0         412       0.588               112.137755102       -2.0                -2.0                0                   0                   -3                  -3                                      
0.12           588       3         0         412       0.588               119.073129252       -2.0                -2.0                0                   0                   -3.0                -3                                      
0.12           544       12        0         456       0.544               99.5974264706       -2.0                -2.0                0                   0                   -3.0                -3.0                                    
0.12           558       11        0         442       0.558               88.1487455197       -2.0                -2.0                0                   1                   -3.0                -2.0                                    
0.12           544       8         0         456       0.544               80.1838235294       -2.0                -2.0                0                   0                   -3                  -3                                      
0.12           572       4         0         428       0.572               61.6398601399       -2.0                -2.0                0                   0                   -3.0                -3.0                                    
0.12           566       4         0         434       0.566               84.4664310954       -2.0                -2.0                0                   0                   -2                  -3.0                                    
0.12           578       9         0         422       0.578               102.309688581       -2.0                -2.0                0                   0                   -3.0                -3                                      
0.12           571       10        0         429       0.571               72.9404553415       -2                  -2                  0                   0                   -3                  -3                                      
0.12           575       8         0         425       0.575               85.6695652174       -2                  -2                  0                   0                   -3                  -3.0                                    
0.12           568       9         0         432       0.568               81.1742957746       -2.0                -2.0                0                   0                   -3.0                -3                                      
0.12           593       2         0         407       0.593               73.3946037099       -2                  -2                  0                   0                   -3.0                -3.0                                    
0.12           601       5         0         399       0.601               87.3377703827       -2                  -2                  0                   0                   -3.0                -3.0                                    
0.12           550       2         0         450       0.55                103.416363636       -2.0                -2.0                0                   0                   -2                  -3.0                                    
0.12           559       8         0         441       0.559               86.8515205725       -2                  -2                  0                   0                   -2                  -3.0                                    
0.12           582       6         0         418       0.582               75.6391752577       -2.0                -2.0                0                   1                   -3                  -3                                      
0.12           566       6         0         434       0.566               110.570671378       -2.0                -2.0                0                   1                   -3.0                -3.0                                    
0.12           558       11        0         442       0.558               114.102150538       -2.0                -2.0                0                   0                   -3                  -3.0                                    
0.12           569       6         0         431       0.569               76.783831283        -2                  -2                  0                   0                   -3.0                -3                                      
0.12           564       5         0         436       0.564               92.445035461        -2.0                -2.0                0                   0                   -3                  -3                                      
0.12           560       12        0         440       0.56                71.6285714286       -2.0                -2.0                0                   0                   -3.0                -3.0                                    
0.12           568       6         0         432       0.568               129.001760563       -2.0                -2.0                0                   0                   -3.0                -3                                      
0.12           586       10        0         414       0.586               92.3464163823       -2.0                -2.0                0                   0                   -2                  -3                                      
0.12           591       6         0         409       0.591               97.3671742809       -2                  -2                  0                   0                   -3.0                -3.0                                    
0.12           595       4         0         405       0.595               51.9159663866       -2                  -2                  0                   0                   -2                  -3                                      
0.12           571       7         0         429       0.571               67.2942206655       -2                  -2                  0                   0                   -3                  -3                                      
0.12           590       6         0         410       0.59                81.0593220339       -2.0                -2.0                0                   0                   -2                  -2.5                                    
0.12           585       5         0         415       0.585               74.1264957265       -2                  -2                  0                   0                   -3.0                -3.0                                    
0.12           578       9         0         422       0.578               83.2508650519       -2.0                -2.0                0                   0                   -3.0                -3                                      
0.12           567       10        0         433       0.567               110.744268078       -2                  -2                  0                   0                   -3                  -3                                      
0.12           566       5         0         434       0.566               119.833922261       -2.0                -2.0                0                   0                   -2                  -3.0                                    
0.12           586       7         0         414       0.586               100.21331058        -2.0                -2.5                0                   0                   -2.0                -3.0                                    
0.12           556       3         0         444       0.556               81.0107913669       -2.0                -2.0                0                   0                   -2.0                -3                                      
0.12           567       7         0         433       0.567               83.7054673721       -2                  -2                  0                   0                   -3                  -3                                      
0.12           604       4         0         396       0.604               118.86589404        -2.0                -2.0                0                   0                   -3.0                -3.0                                    
0.12           584       6         0         416       0.584               115.210616438       -2.0                -2.0                0                   0                   -3                  -3                                      
0.12           568       6         0         432       0.568               82.8978873239       -2.0                -2.0                0                   0                   -3.0                -3                                      
0.12           586       8         0         414       0.586               95.747440273        -2.0                -2.0                0                   0                   -3                  -3                                      
0.12           562       3         0         438       0.562               101.277580071       -2.0                -2.0                0                   0                   -3                  -3                                      
0.12           584       6         0         416       0.584               87.9366438356       -2.0                -2.0                0                   0                   -3.0                -3                                      
0.12           571       6         0         429       0.571               80.0245183888       -2                  -2                  0                   0                   -3                  -2                                      
0.12           571       6         0         429       0.571               81.6164623468       -2                  -2                  0                   0                   -3                  -3                                      
0.12           562       3         0         438       0.562               99.4466192171       -2.0                -2.0                0                   0                   -3                  -3.0                                    
0.12           580       4         0         420       0.58                132.165517241       -2.0                -2.0                0                   0                   -3                  -3                                      
0.12           579       7         0         421       0.579               100.625215889       -2                  -2                  0                   0                   -3.0                -3                                      
0.13           408       2         0         592       0.408               133.975490196       -2.0                -3.0                0                   0                   -3                  -3.0                                    
0.13           404       8         0         596       0.404               106.868811881       -3.0                -2.0                0                   0                   -3.0                -3.0                                    
0.13           393       2         0         607       0.393               127.954198473       -2                  -3                  0                   0                   -3.0                -3.0                                    
0.13           385       9         0         615       0.385               123.774025974       -3                  -2                  0                   0                   -3                  -3.0                                    
0.13           399       12        0         601       0.399               102.706766917       -2                  -3                  0                   0                   -2                  -3.0                                    
0.13           426       5         0         574       0.426               196.298122066       -2.5                -3.0                0                   0                   -3                  -3                                      
0.13           425       4         0         575       0.425               143.677647059       -2                  -3                  0                   0                   -3.0                -3                                      
0.13           413       18        0         587       0.413               175.370460048       -2                  -2                  0                   0                   -3                  -3                                      
0.13           407       7         0         593       0.407               99.6707616708       -2                  -2                  0                   0                   -3.0                -3                                      
0.13           412       5         0         588       0.412               148.13592233        -2.0                -2.5                0                   0                   -3.0                -3                                      
0.13           402       5         0         598       0.402               125.86318408        -3.0                -3.0                0                   0                   -3                  -3                                      
0.13           417       1         0         583       0.417               136.151079137       -2                  -3                  0                   0                   -3                  -3                                      
0.13           386       8         0         614       0.386               154.839378238       -2.0                -3.0                0                   0                   -3.0                -3.0                                    
0.13           412       3         0         588       0.412               136.247572816       -3.0                -2.0                0                   0                   -3                  -3.0                                    
0.13           421       6         0         579       0.421               151.857482185       -3                  -2                  0                   0                   -3.0                -3.0                                    
0.13           422       6         0         578       0.422               152.578199052       -2.0                -3.0                0                   0                   -3                  -3                                      
0.13           408       1         0         592       0.408               129.230392157       -3.0                -3.0                0                   0                   -3                  -3                                      
0.13           407       9         0         593       0.407               125.017199017       -3                  -3                  0                   0                   -3.0                -3.0                                    
0.13           420       10        0         580       0.42                140.0               -3.0                -3.0                0                   0                   -3                  -3                                      
0.13           423       7         0         577       0.423               102.725768322       -2                  -2                  0                   0                   -3                  -3.0                                    
0.13           410       8         0         590       0.41                117.887804878       -3.0                -3.0                0                   0                   -3.0                -3                                      
0.13           410       9         0         590       0.41                167.058536585       -2.0                -3.0                0                   0                   -3.0                -3.0                                    
0.13           408       3         0         592       0.408               121.463235294       -2.0                -3.0                0                   0                   -3                  -3                                      
0.13           415       8         0         585       0.415               167.334939759       -2                  -2                  0                   0                   -3                  -3                                      
0.13           419       7         0         581       0.419               98.6945107399       -2                  -3                  0                   0                   -3                  -3.0                                    
0.13           414       7         0         586       0.414               133.22705314        -3.0                -3.0                0                   0                   -3                  -3.0                                    
0.13           423       5         0         577       0.423               113.959810875       -3                  -2                  0                   0                   -3.0                -3.0                                    
0.13           395       13        0         605       0.395               178.767088608       -3                  -3                  0                   0                   -4                  -3.0                                    
0.13           416       6         0         584       0.416               118.637019231       -3.0                -2.0                0                   0                   -3.0                -3.0                                    
0.13           415       8         0         585       0.415               116.65060241        -3                  -2                  0                   0                   -3.0                -3                                      
0.13           420       9         0         580       0.42                150.980952381       -2.0                -3.0                0                   0                   -3.0                -3                                      
0.13           412       4         0         588       0.412               98.317961165        -2.0                -3.0                0                   0                   -2                  -3                                      
0.13           416       6         0         584       0.416               156.923076923       -2.0                -3.0                0                   0                   -3                  -3.0                                    
0.13           421       7         0         579       0.421               131.565320665       -2                  -3                  0                   0                   -3                  -3                                      
0.13           379       6         0         621       0.379               140.36939314        -3                  -2                  0                   0                   -3.0                -3.0                                    
0.13           402       8         0         598       0.402               116.562189055       -3.0                -3.0                0                   0                   -3                  -3.0                                    
0.13           425       6         0         575       0.425               150.421176471       -3                  -3                  0                   0                   -3                  -3                                      
0.13           422       7         0         578       0.422               157.843601896       -2.0                -2.0                0                   1                   -3.0                -3.0                                    
0.13           405       7         0         595       0.405               124.938271605       -2                  -2                  0                   0                   -3                  -3                                      
0.13           416       8         0         584       0.416               175.134615385       -3.0                -3.0                0                   0                   -3                  -3.0                                    
0.13           418       6         0         582       0.418               122.200956938       -2.5                -2.0                0                   0                   -3.0                -3                                      
0.13           376       5         0         624       0.376               138.664893617       -3.0                -3.0                0                   0                   -3                  -4.0                                    
0.13           430       7         0         570       0.43                132.018604651       -2.0                -3.0                0                   0                   -3                  -3.0                                    
0.13           411       8         0         589       0.411               159.946472019       -3                  -3                  0                   0                   -3.0                -3                                      
0.13           408       6         0         592       0.408               135.921568627       -2.0                -3.0                0                   0                   -3                  -3.0                                    
0.13           411       13        0         589       0.411               104.187347932       -3                  -3                  0                   0                   -3                  -3.0                                    
0.13           411       9         0         589       0.411               117.824817518       -3                  -3                  0                   0                   -3.0                -3                                      
0.13           408       11        0         592       0.408               104.764705882       -3.0                -2.0                0                   0                   -3                  -3                                      
0.13           432       6         0         568       0.432               172.55787037        -2.0                -2.0                0                   0                   -3                  -3.0                                    
0.13           411       6         0         589       0.411               125.442822384       -3                  -3                  0                   0                   -3                  -3                                      
0.14           285       3         0         715       0.285               159.631578947       -3                  -3                  0                   0                   -4                  -4                                      
0.14           267       2         0         733       0.267               170.367041199       -3                  -3                  0                   0                   -3                  -3                                      
0.14           246       10        0         754       0.246               250.451219512       -3.0                -3.0                0                   0                   -3.0                -3.0                                    
0.14           272       8         0         728       0.272               143.044117647       -3.0                -3.0                0                   0                   -3.0                -3.0                                    
0.14           256       7         0         744       0.256               198.71484375        -3.0                -3.0                0                   0                   -3                  -3                                      
0.14           245       9         0         755       0.245               175.669387755       -3                  -3                  0                   0                   -4.0                -4                                      
0.14           259       7         0         741       0.259               177.540540541       -3                  -3                  0                   0                   -3.0                -4                                      
0.14           263       15        0         737       0.263               229.931558935       -3                  -4                  0                   0                   -3                  -4.0                                    
0.14           274       17        0         726       0.274               179.072992701       -3.0                -3.0                0                   0                   -3                  -4.0                                    
0.14           244       6         0         756       0.244               169.389344262       -3.0                -4.0                0                   0                   -3.0                -4.0                                    
0.14           275       7         0         725       0.275               216.865454545       -3                  -3                  1                   0                   -4.0                -4.0                                    
0.14           274       14        0         726       0.274               177.218978102       -2.0                -3.0                0                   0                   -3.0                -3.0                                    
0.14           254       4         0         746       0.254               244.850393701       -3.0                -2.0                0                   0                   -3.5                -3                                      
0.14           275       6         0         725       0.275               192.76              -3                  -3                  0                   0                   -4                  -4                                      
0.14           262       3         0         738       0.262               150.278625954       -3.0                -3.0                0                   0                   -4                  -4                                      
0.14           282       6         0         718       0.282               178.195035461       -3.0                -3.0                0                   0                   -4                  -4                                      
0.14           274       10        0         726       0.274               142.262773723       -4.0                -3.0                0                   0                   -4                  -4.0                                    
0.14           259       16        0         741       0.259               151.386100386       -4                  -3                  0                   0                   -4                  -4.0                                    
0.14           259       15        0         741       0.259               172.003861004       -3                  -3                  0                   0                   -3                  -4.0                                    
0.14           241       10        0         759       0.241               185.161825726       -3                  -3                  0                   0                   -3                  -3                                      
0.14           253       4         0         747       0.253               188.703557312       -3                  -3                  0                   0                   -3.0                -3                                      
0.14           272       9         0         728       0.272               191.511029412       -3.0                -3.0                0                   0                   -4.0                -3.5                                    
0.14           268       10        0         732       0.268               225.276119403       -3.0                -3.0                0                   0                   -4                  -4                                      
0.14           276       3         0         724       0.276               214.503623188       -3.0                -3.0                0                   0                   -4                  -3.5                                    
0.14           265       10        0         735       0.265               158.143396226       -3                  -3                  0                   0                   -4.0                -4.0                                    
0.14           262       9         0         738       0.262               203.095419847       -3.0                -3.0                0                   0                   -4                  -3                                      
0.14           258       10        0         742       0.258               228.88372093        -4.0                -3.0                0                   0                   -4.0                -4                                      
0.14           249       10        0         751       0.249               268.429718876       -3                  -4                  0                   0                   -3.0                -4                                      
0.14           269       10        0         731       0.269               195.516728625       -3                  -3                  0                   0                   -3.0                -4.0                                    
0.14           258       8         0         742       0.258               180.550387597       -3.0                -3.0                0                   0                   -3                  -3.0                                    
0.14           248       3         0         752       0.248               133.084677419       -3.0                -3.0                0                   0                   -3                  -3                                      
0.14           238       11        0         762       0.238               160.268907563       -3.0                -3.0                0                   0                   -3                  -3.0                                    
0.14           261       8         0         739       0.261               206.777777778       -4                  -3                  0                   0                   -4                  -4                                      
0.14           289       9         0         711       0.289               181.121107266       -3                  -3                  0                   0                   -3.0                -3.0                                    
0.14           256       9         0         744       0.256               244.765625          -3.0                -3.0                0                   0                   -3                  -4                                      
0.14           281       9         0         719       0.281               209.665480427       -3                  -4                  0                   0                   -3                  -5.0                                    
0.14           247       12        0         753       0.247               171.194331984       -4                  -3                  0                   0                   -4                  -4.0                                    
0.14           261       4         0         739       0.261               239.088122605       -3                  -3                  0                   0                   -3.0                -4.0                                    
0.14           270       8         0         730       0.27                194.762962963       -3.0                -3.0                0                   0                   -3.0                -4.0                                    
0.14           258       7         0         742       0.258               179.259689922       -3.0                -3.0                0                   0                   -3                  -4                                      
0.14           264       8         0         736       0.264               180.306818182       -3.0                -3.0                0                   0                   -3.0                -4                                      
0.14           258       9         0         742       0.258               188.713178295       -3.5                -3.0                0                   0                   -4.0                -3.0                                    
0.14           278       10        0         722       0.278               210.082733813       -3.0                -3.0                0                   0                   -4                  -4                                      
0.14           291       12        0         709       0.291               232.780068729       -3                  -4                  0                   0                   -3.5                -4.0                                    
0.14           266       5         0         734       0.266               185.593984962       -3.0                -3.0                0                   0                   -3                  -4                                      
0.14           297       7         0         703       0.297               177.097643098       -3                  -3                  0                   0                   -4.0                -3.5                                    
0.14           269       8         0         731       0.269               173.271375465       -3                  -3                  0                   0                   -4                  -3.0                                    
0.14           283       6         0         717       0.283               127.28975265        -3                  -3                  0                   0                   -4.0                -3                                      
0.14           267       10        0         733       0.267               157.36329588        -4                  -3                  0                   0                   -4                  -3.0                                    
0.14           271       7         0         729       0.271               199.494464945       -3                  -3                  0                   0                   -4.0                -4.0                                    
0.15           173       7         0         827       0.173               183.144508671       -4                  -4                  0                   0                   -4                  -4                                      
0.15           171       10        0         829       0.171               261.789473684       -4                  -4                  0                   0                   -4.0                -5.0                                    
0.15           182       7         0         818       0.182               270.802197802       -3.5                -4.0                0                   0                   -4.0                -4.0                                    
0.15           172       9         0         828       0.172               313.976744186       -4.0                -4.0                0                   0                   -4.0                -4                                      
0.15           176       9         0         824       0.176               219.306818182       -4.0                -4.0                0                   0                   -4                  -4                                      
0.15           154       12        0         846       0.154               297.538961039       -4.0                -4.0                0                   0                   -4.0                -4.0                                    
0.15           165       6         0         835       0.165               287.145454545       -4                  -3                  0                   0                   -4                  -4.0                                    
0.15           158       10        0         842       0.158               199.126582278       -4.5                -3.0                0                   0                   -5                  -3                                      
0.15           180       9         0         820       0.18                318.055555556       -4.0                -4.0                0                   0                   -4.0                -5.0                                    
0.15           159       3         0         841       0.159               307.949685535       -4                  -4                  0                   0                   -4.0                -4.0                                    
0.15           167       5         0         833       0.167               232.323353293       -4                  -4                  0                   0                   -4.0                -4                                      
0.15           157       10        0         843       0.157               248.21656051        -4                  -4                  0                   0                   -4.0                -4.5                                    
0.15           177       12        0         823       0.177               225.525423729       -3                  -4                  0                   0                   -4                  -5.0                                    
0.15           148       8         0         852       0.148               230.047297297       -4.0                -4.0                0                   0                   -4.0                -4.0                                    
0.15           164       9         0         836       0.164               270.926829268       -4.0                -4.0                0                   0                   -4                  -4                                      
0.15           143       7         0         857       0.143               277.160839161       -4                  -4                  0                   0                   -5.0                -5.0                                    
0.15           149       16        0         851       0.149               230.932885906       -3                  -4                  0                   0                   -4.0                -5                                      
0.15           190       5         0         810       0.19                293.247368421       -4.0                -4.0                0                   0                   -4.0                -4                                      
0.15           154       8         0         846       0.154               176.811688312       -4.0                -4.0                0                   0                   -4                  -4                                      
0.15           160       10        0         840       0.16                377.8875            -5.0                -3.0                0                   0                   -5                  -4                                      
0.15           179       9         0         821       0.179               179.748603352       -4                  -4                  0                   0                   -4.0                -5                                      
0.15           155       6         0         845       0.155               206.316129032       -4                  -3                  0                   0                   -4.0                -4                                      
0.15           178       5         0         822       0.178               296.657303371       -3.0                -5.0                0                   0                   -3.0                -5                                      
0.15           161       8         0         839       0.161               324.149068323       -4                  -4                  0                   0                   -4                  -4.0                                    
0.15           172       5         0         828       0.172               224.122093023       -4.0                -4.0                0                   0                   -4                  -4.0                                    
0.15           175       4         0         825       0.175               226.577142857       -5                  -4                  0                   0                   -5.0                -4.0                                    
0.15           184       9         0         816       0.184               283.494565217       -4.0                -4.0                0                   0                   -4.0                -4.0                                    
0.15           156       8         0         844       0.156               290.621794872       -4.0                -4.5                0                   0                   -4.0                -5                                      
0.15           174       4         0         826       0.174               318.873563218       -4.0                -3.0                0                   0                   -4.0                -4.0                                    
0.15           176       7         0         824       0.176               328.125             -4.0                -4.5                0                   0                   -4                  -5                                      
0.15           168       7         0         832       0.168               292.696428571       -3.0                -3.0                0                   0                   -4.0                -4.0                                    
0.15           181       10        0         819       0.181               487.563535912       -4                  -4                  0                   0                   -5                  -4.0                                    
0.15           173       9         0         827       0.173               235.468208092       -4                  -4                  0                   0                   -4                  -4.0                                    
0.15           161       11        0         839       0.161               282.472049689       -4                  -5                  0                   0                   -4                  -5.0                                    
0.15           170       11        0         830       0.17                223.247058824       -4.0                -4.0                0                   0                   -4                  -4                                      
0.15           171       10        0         829       0.171               252.49122807        -3                  -4                  0                   0                   -4.0                -4.0                                    
0.15           170       11        0         830       0.17                175.164705882       -4.0                -4.0                0                   0                   -4.0                -5                                      
